timestamp,open,high,low,close,volume,trade_count,vwap
2023-03-03T05:00:00Z,399.71,404.415,399.035,404.175,1236338,12460,402.53941
2023-03-06T05:00:00Z,405.13,407.44,404.03,404.45,1000217,10766,405.55069
2023-03-07T05:00:00Z,404.415,404.65,397.625,398.29,1385511,14966,399.975906
2023-03-08T05:00:00Z,398.41,399.7,396.62,398.87,1166923,11698,398.064224
2023-03-09T05:00:00Z,399.74,401.46,390.535,391.65,1863803,19689,395.39108
2023-03-10T05:00:00Z,390.98,393.14,384.34,385.885,2663479,25055,387.799602
2023-03-13,381.78,390.32,380.69,385.33,2716899,24736,386.288359
2023-03-14,390.49,393.41,387.06,391.68,2748577,25291,390.540554
2023-03-15,385.72,389.41,383.74,389.29,2281311,22171,386.791871
2023-03-16,386.99,396.43,386.3,396.03,1918071,17071,392.903062
2023-03-17,393.2,394.29,388.555,390.12,1802218,15988,390.745141
2023-03-20,390.82,394.15,390.11,393.58,1518151,16081,392.599416
2023-03-21,397.26,399.4,395.59,398.88,1626744,15047,397.370585
2023-03-22,398.735,402.48,392.12,392.19,1863383,15557,398.589297
2023-03-23,395.08,399.275,390.41,393.29,1692167,16149,395.214528
2023-03-24,391.81,395.83,389.4,395.7,1347657,14095,393.051091
2023-03-27,398.13,398.87,395.56,396.42,1319918,14312,397.006521
2023-03-28,395.74,396.44,393.7,395.695,984276,10882,395.1408
2023-03-29,399.93,401.595,398.73,401.33,1505353,16182,400.181346
2023-03-30,404.06,404.34,401.76,403.63,1340759,13852,403.184536
2023-03-31,404.68,409.67,404.6,409.37,1675630,14776,407.083473
2023-04-03,408.87,411.37,408.45,411.01,1488912,14401,409.965041
2023-04-04,411.61,411.92,407.26,408.7,1683185,14901,409.107836
2023-04-05,407.88,408.61,405.9,407.63,1219176,13497,407.218859
2023-04-06,406.77,409.47,405.69,409.22,1496736,14965,408.131202
2023-04-10,406.6,409.68,405.985,409.68,1217743,13008,407.791367
2023-04-11,410.12,411.16,408.95,409.695,1023249,11292,410.108206
2023-04-12,411.92,412.16,407.45,408.04,1275272,13181,409.74144
2023-04-13,409.21,413.835,408.72,413.4,1685404,15579,411.87296
2023-04-14,412.85,415.09,410.085,412.495,1199080,12242,412.12306
2023-04-17,412.38,413.94,411.095,413.94,1127392,10876,412.548882
2023-04-18,415.63,415.72,412.79,414.215,1267974,15494,414.065129
2023-04-19,412.21,415.06,412.21,414.26,1075031,11245,413.630891
2023-04-20,411.18,413.69,410.27,411.835,1364870,11444,411.889081
2023-04-21,412.11,412.66,410.24,412.16,937587,10150,411.793184
2023-04-24,411.98,413.05,410.62,412.63,1002044,9286,412.034816
2023-04-25,410.57,411.14,406.04,406.12,1599541,15209,408.005868
2023-04-26,406.75,407.83,403.785,404.37,1650310,16644,405.638654
2023-04-27,406.99,412.675,406.75,412.38,1994345,17076,410.198466
2023-04-28,411.48,415.925,411.47,415.9,1694498,14287,414.446493
2023-05-01,415.48,417.6,415.275,415.56,1060641,11265,416.236188
2023-05-02,414.79,414.8,407.82,410.825,1700866,15259,410.556187
2023-05-03,411.38,413.84,407.79,407.96,1080213,10326,410.865958
2023-05-04,406.92,407.165,403.75,404.965,1700198,14807,405.358252
2023-05-05,408.76,413.7,408.65,412.68,1547470,13933,411.581136
2023-05-08,412.96,413.22,411.285,412.8,926139,9992,412.503606
2023-05-09,411.15,412.07,410.72,410.94,842492,9476,411.324893
2023-05-10,413.88,414.51,408.88,412.68,1426892,13850,411.907208
2023-05-11,411.965,412.39,409.97,412.08,988495,8951,411.265833
2023-05-12,413.43,413.63,409.11,411.61,999381,8713,410.89378
2023-05-15,412.27,413.39,410.26,413.02,813583,8458,412.01462
2023-05-16,411.85,412.78,410.25,410.28,1008235,9289,411.489139
2023-05-17,412.34,415.84,410.65,415.14,1343616,12506,414.033074
2023-05-18,414.96,419.66,414.7,419.215,1147069,10871,417.201271
2023-05-19,420.2,420.71,417.355,418.58,1158018,10308,418.946408
2023-05-22,418.8,420.37,417.37,418.77,925017,8576,419.142206
2023-05-23,417.09,418.06,413.685,414.135,1111986,11175,415.815852
2023-05-24,412.41,412.78,409.895,410.985,1204304,11157,411.029899
2023-05-25,414.74,416.07,412.43,414.62,1534315,12651,414.224823
2023-05-26,415.33,420.76,415.28,419.96,1594225,14236,419.298841
2023-05-30,422.03,422.575,418.76,420.135,1165756,10500,420.553836
2023-05-31,418.26,419.19,416.23,417.86,1585308,12847,417.69383
2023-06-01,418.205,422.92,416.855,421.79,1280781,12564,420.701257
2023-06-02,424.58,428.73,423.98,427.735,1485046,14856,427.233539
2023-06-05,428.22,429.67,426.38,427.1,1042292,9298,428.071805
2023-06-06,426.67,428.56,426.035,428.03,1132909,11370,427.532158
2023-06-07,428.46,429.6,426.13,426.57,1513065,12433,427.338988
2023-06-08,426.565,429.57,425.855,429.17,959745,9324,428.280706
2023-06-09,430.08,431.99,428.885,429.99,980638,8933,430.383353
2023-06-12,430.925,433.855,430.17,433.82,872286,8910,431.996146
2023-06-13,435.41,437.32,434.68,436.67,1434752,12166,436.356502
2023-06-14,437.1,439.03,433.655,437.14,1154840,9237,436.623495
2023-06-15,436.38,443.88,436.28,442.59,1762275,13512,441.098083
2023-06-16,443.11,443.11,438.98,439.28,1108906,10110,440.942685
2023-06-20,437.43,438.36,435.03,437.24,1191787,11064,436.994298
2023-06-21,436.2,436.97,434.37,434.85,1178565,8745,435.464099
2023-06-22,433.99,436.62,433.64,436.57,870482,8750,435.301569
2023-06-23,432.96,435.05,432.5,433.16,1161180,10825,433.523681
2023-06-26,432.64,434.55,431.205,431.4,1025359,9720,432.646608
2023-06-27,432.39,436.8,431.915,436.14,1114166,10174,435.119355
2023-06-28,435.09,437.42,434.41,436.34,934658,8053,435.614623
2023-06-29,435.94,438.265,435.62,438.14,762559,8443,437.300117
2023-06-30,441.44,444.22,441.18,443.22,1112022,8831,443.22616
2023-07-03,442.94,444.07,442.65,443.89,370605,5051,443.60843
2023-07-05,441.93,443.87,441.91,443.14,673063,7625,443.295883
2023-07-06,439.39,440.07,437.07,439.69,1061407,10275,438.643062
2023-07-07,438.63,442.64,438.305,438.52,1211901,10432,440.61638
2023-07-10,438.19,439.825,437.59,439.65,906011,8434,438.896857
2023-07-11,440.455,442.94,439.45,442.5,759246,9722,441.19109
2023-07-12,446.42,447.465,444.91,446,1025074,9239,446.24143
2023-07-13,447.895,450.375,447.485,449.61,1121925,10976,448.919647
2023-07-14,450.6,451.35,448.58,449.33,827887,8850,449.872285
2023-07-17,449.13,451.92,449.13,450.86,757125,7166,450.597287
2023-07-18,450.53,454.845,450.1,454.22,1195584,10919,453.156001
2023-07-19,455.22,456.425,454.4,455.05,911992,9248,455.48622
2023-07-20,454.16,455.08,451.46,452.26,1078576,10436,453.319007
2023-07-21,453.93,454.14,452.18,452.2,912338,9567,453.063994
2023-07-24,453.38,455.01,452.75,454.19,745375,7914,454.081123
2023-07-25,453.95,456.71,453.915,455.36,790450,9710,455.472826
2023-07-26,454.5,456.9,453.41,455.505,916421,9096,454.815909
2023-07-27,459.08,459.44,451.58,452.5,1436841,12615,455.623687
2023-07-28,455.775,457.78,455.12,456.91,1279542,12408,456.697435
2023-07-31,457.41,458.11,456.07,457.81,818144,9342,457.03461
2023-08-01,456.32,457.19,455.505,456.44,1033910,11207,456.395853
2023-08-02,453.25,453.495,449.36,450.16,1435967,13400,451.139416
2023-08-03,448.115,450.79,447.395,448.88,982821,10522,449.168675
2023-08-04,450.705,452.885,446.285,446.79,1653131,14064,449.554333
2023-08-07,448.69,450.86,448.01,450.68,931786,9516,449.594488
2023-08-08,448.03,449.225,445.3,448.86,977244,10254,447.077591
2023-08-09,449.03,449.16,444.96,445.74,1094151,10926,447.056642
2023-08-10,448.195,451.67,444.73,445.88,1315971,11506,447.750215
2023-08-11,443.96,446.67,443.455,445.36,936311,9780,445.226033
2023-08-14,444.8,448.1,444.385,448.1,790707,7897,446.707396
2023-08-15,446.29,446.605,442.32,442.93,1083858,10470,443.918672
2023-08-16,442.47,444.17,439.54,439.62,1044477,10289,441.566912
2023-08-17,441.1,441.375,435.75,436.26,1138844,11122,438.440146
2023-08-18,433.27,437.55,433.07,436.39,1189686,10567,435.563327
2023-08-21,437.51,440.105,435.33,439.32,1178587,10116,438.113517
2023-08-22,441.115,441.12,437.6,438.11,700106,7034,438.889517
2023-08-23,439.25,443.63,439.11,442.98,931675,8727,442.219752
2023-08-24,444.85,445.2,436.855,436.92,1448843,11310,439.766925
2023-08-25,438.6,441.26,435.01,439.98,1182497,10571,438.644132
2023-08-28,442.32,443.375,440.875,442.78,849212,8401,442.087239
2023-08-29,442.705,449.43,442.485,449.19,1488379,11948,447.61562
2023-08-30,449.51,451.66,448.81,450.96,1136740,10163,450.727992
2023-08-31,451.65,452.82,450.18,450.2,1232403,13603,451.46731
2023-09-01,453.17,453.66,449.69,451.18,802509,7458,451.103329
2023-09-05,450.68,451.045,449.185,449.26,1242430,11809,450.023428
2023-09-06,448.43,448.49,443.825,446.24,1609327,13513,445.78515
2023-09-07,443.06,445.52,442.76,444.88,1269234,11555,444.462808
2023-09-08,444.89,447.1,444.53,445.58,1079293,10336,445.749096
2023-09-11,448.29,448.77,446.5,448.54,1062788,11023,447.839963
2023-09-12,446.91,448.46,445.39,446.01,1282523,11354,446.681657
2023-09-13,446.1,447.68,445.08,446.46,1021666,9198,446.583817
2023-09-14,449.08,451.06,447.72,450.4,1294030,11776,449.895849
2023-09-15,447.245,447.42,443.02,443.305,2127873,16601,444.438466
2023-09-18,443.04,444.965,442.57,443.63,934550,9194,443.811236
2023-09-19,442.78,443.22,439.97,442.62,1070394,9669,441.737185
2023-09-20,443.98,444.435,438.43,438.52,1090190,9653,441.833555
2023-09-21,435.71,435.94,431.25,431.3,1755895,16036,433.639006
2023-09-22,432.48,434.06,430.01,430.28,1192890,10779,432.049879
2023-09-25,429.13,432.25,428.745,432.23,838426,8558,430.810377
2023-09-26,429.1,429.81,425.035,425.84,1533865,13565,426.812144
2023-09-27,427.08,427.615,422.31,425.925,1627458,12754,425.23102
2023-09-28,425.56,430.24,424.87,428.51,1218814,12142,428.133518
2023-09-29,431.69,431.82,425.94,427.3,1853531,13393,428.140328
2023-10-02,426.6,428.58,424.49,427.36,1136854,11713,426.305926
2023-10-03,425.2,426.635,420.2,421.68,1419038,11914,421.965246
2023-10-04,422.07,425.405,420.57,424.705,1386577,11514,423.065792
2023-10-05,424.42,425.37,421.21,424.31,1030251,8313,423.543613
2023-10-06,422.165,431.11,420.6,429.44,1659220,12251,427.33989
2023-10-09,427.49,432.86,427.04,432.24,899989,8216,430.253701
2023-10-10,433.02,437.205,432.53,434.47,1484259,11512,435.101267
2023-10-11,435.68,436.57,433.18,436.33,871580,8299,435.093217
2023-10-12,436.86,437.32,431.24,433.68,1368679,9888,433.86534
2023-10-13,435.26,436.39,429.9,431.625,1607990,11067,432.037295
2023-10-16,433.81,437.115,433.57,436.04,1328669,11167,435.895098
2023-10-17,432.77,438.13,432.48,436.11,1203633,9477,435.462772
2023-10-18,434.05,435.115,429.09,430.24,1357315,10500,431.83497
2023-10-19,430.89,432.82,425.74,426.43,1559608,11176,428.887113
2023-10-20,425.89,426.48,421.08,421.25,1939948,13239,422.832077
2023-10-23,419.54,424.45,417.82,420.52,1325831,12379,421.528992
2023-10-24,422.69,424.81,420.74,423.56,1114518,9569,423.173975
2023-10-25,421.91,421.91,417.03,417.62,1306827,13261,418.898728
2023-10-26,416.46,417.29,411.71,412.6,2260803,14677,414.124279
2023-10-27,414.385,414.57,409.24,410.76,1810349,14357,411.014556
2023-10-30,413.56,416.67,412.27,415.64,1450213,12576,415.021173
2023-10-31,416.17,418.5,414.21,418.18,1403280,11854,417.191216
2023-11-01,419.285,423.485,418.68,422.66,1521992,12851,421.096835
2023-11-02,426.6,430.91,426.6,430.69,1370443,13935,429.459299
2023-11-03,433.135,436.29,433.11,434.72,1452655,12916,434.990001
2023-11-06T05:00:00Z,435.48,436.14,433.71,435.69,1260585,11269,435.081134
2023-11-07T05:00:00Z,435.66,437.58,434.51,436.89,1139427,12015,436.701652
2023-11-08T05:00:00Z,437.5,438.09,434.895,437.43,938576,8956,436.891127
2023-11-09T05:00:00Z,438.38,438.47,433.41,433.88,1103998,10247,435.52617
2023-11-10T05:00:00Z,435.99,440.92,434.45,440.72,1796559,13075,438.805045
2023-11-13T05:00:00Z,439.21,441.325,438.445,440.17,1119503,10945,440.144564
2023-11-14T05:00:00Z,446.35,450.05,446.13,448.66,2091007,16730,448.787494
2023-11-15T05:00:00Z,450.28,451.38,448.82,449.69,1593220,12462,450.112512
2023-11-16T05:00:00Z,449.225,450.51,448.18,450.25,1360772,11304,449.565408
2023-11-17T05:00:00Z,450.23,451.395,449.31,450.74,1080958,11727,450.510449
2023-11-20T05:00:00Z,450.63,455.1,450.57,454.26,1608190,13164,453.504205
2023-11-21T05:00:00Z,453.235,453.62,451.97,453.28,1105748,10378,452.979556
2023-11-22T05:00:00Z,454.995,456.33,453.93,455,1146131,10451,455.100041
2023-11-24T05:00:00Z,455.08,455.42,454.75,455.26,425092,4648,455.058479
2023-11-27T05:00:00Z,454.69,455.49,454.09,454.515,1009412,10289,454.805868
2023-11-28T05:00:00Z,454.02,456.26,453.51,454.87,1065276,10655,454.804314
2023-11-29T05:00:00Z,457.13,458.31,454.21,454.66,1583960,11918,455.690664
2023-11-30T05:00:00Z,455.45,456.75,453.385,456.28,1601972,12099,455.132518
2023-12-01T05:00:00Z,455.68,459.63,455.16,458.99,1728551,15054,458.077678
2023-12-04T05:00:00Z,455.54,456.93,454.395,456.59,1613164,14037,455.865875
2023-12-05T05:00:00Z,455.22,457.57,454.88,456.58,1533281,12248,456.277631
2023-12-06T05:00:00Z,458.76,458.82,454.365,454.74,1492618,12014,456.172466
2023-12-07T05:00:00Z,456.91,458.88,456.315,458.21,1573965,12784,457.923397
2023-12-08T05:00:00Z,457.47,460.72,457.23,460.15,1645376,11843,459.592113
2023-12-11T05:00:00Z,459.69,462.16,459.47,461.96,1726740,16330,461.081383
2023-12-12T05:00:00Z,461.57,464.2,460.61,464.2,1549133,15268,462.968992
2023-12-13T05:00:00Z,464.45,470.72,464.12,470.54,2119988,17564,466.977095
2023-12-14T05:00:00Z,472.555,473.72,469.28,472.03,2630046,18405,471.74975
2023-12-15T05:00:00Z,469.41,470.66,468.44,469.35,2678285,18469,469.453814
2023-12-18T05:00:00Z,470.95,472.94,470.8,472.01,1626415,14960,472.053507
2023-12-19T05:00:00Z,472.5,474.91,472.475,474.78,1262970,12416,473.972145
2023-12-20T05:00:00Z,473.89,475.89,467.84,468.06,2056789,16121,472.315741
2023-12-21T05:00:00Z,471.32,472.97,468.86,472.68,1759812,13830,471.38627
2023-12-22T05:00:00Z,473.9,475.37,471.73,473.67,1441165,13466,474.080479
2023-12-26T05:00:00Z,474.08,476.52,474,475.63,1050923,9359,475.346779
2023-12-27T05:00:00Z,475.49,476.65,474.95,476.56,1045120,9744,475.720529
2023-12-28T05:00:00Z,476.885,477.515,476.26,476.71,1105732,8420,476.814441
2023-12-29T05:00:00Z,476.43,477.01,473.35,475.36,4791892,24253,475.34254
2024-01-02T05:00:00Z,472.15,473.64,470.49,472.66,1982936,13820,471.923656
2024-01-03T05:00:00Z,470.46,471.175,468.17,468.76,1590343,12822,469.656446
2024-01-04T05:00:00Z,468.21,470.95,467.05,467.34,1800797,12702,468.547952
2024-01-05T05:00:00Z,467.345,470.41,466.46,467.86,1412989,10476,468.213059
2024-01-08T05:00:00Z,468.49,474.74,468.38,474.53,1804664,13401,472.231418
2024-01-09T05:00:00Z,471.94,474.895,471.38,473.85,1027653,9560,473.366237
2024-01-10T05:00:00Z,474.17,477.44,473.87,476.52,1072022,11180,475.697013
2024-01-11T05:00:00Z,477.55,478.08,472.27,476.37,1203593,9515,475.348363
2024-01-12T05:00:00Z,477.8,478.58,475.24,476.65,1035875,10992,476.572278
2024-01-16T05:00:00Z,475.28,476.6,473.075,474.85,1880438,12034,474.418555
2024-01-17T05:00:00Z,471.81,472.78,469.875,472.28,1228548,12010,471.609031
2024-01-18T05:00:00Z,474.11,477.02,472.43,476.5,1253996,11641,474.766018
2024-01-19T05:00:00Z,477.63,482.69,476.96,482.48,1259826,11654,480.405273
2024-01-22T05:00:00Z,484.005,485.22,482.825,483.45,1009769,10771,483.975159
2024-01-23T05:00:00Z,484.02,485.1,482.905,484.82,912754,8772,484.055171
2024-01-24T05:00:00Z,487.81,488.77,485.02,485.42,1099865,10679,487.037387
2024-01-25T05:00:00Z,487.48,488.295,485.39,488.02,1336392,10308,487.192415
2024-01-26T05:00:00Z,487.535,489.11,486.61,487.47,966297,10134,487.743216
2024-01-29T05:00:00Z,487.7,491.41,487.17,491.25,933376,10629,489.004238
2024-01-30T05:00:00Z,490.67,491.59,490.14,490.9,856429,10725,490.937553
2024-01-31T05:00:00Z,488.44,489.08,482.955,482.955,1912371,13612,485.740471
2024-02-01T05:00:00Z,484.73,489.22,483.8,489.22,1648140,12764,487.202054
2024-02-02T05:00:00Z,489.66,496.04,489.34,494.29,1267077,11890,493.143008
2024-02-05T05:00:00Z,493.69,494.12,490.32,492.555,1002851,11029,492.561184
2024-02-06T05:00:00Z,493.52,494.315,492.08,493.99,779463,7965,493.008892
2024-02-07T05:00:00Z,496.275,498.53,495.38,498.03,1233471,11049,497.493948
2024-02-08T05:00:00Z,498.16,498.69,497.31,498.47,860289,9408,498.030255
2024-02-09T05:00:00Z,498.85,501.65,498.53,501.09,1113952,11752,500.339487
2024-02-12T05:00:00Z,501.23,503.49,500.24,500.99,965643,10162,501.736965
2024-02-13T05:00:00Z,494.335,495.85,490.715,494.16,2319364,18604,493.068918
2024-02-14T05:00:00Z,496.78,499.065,494.425,498.62,1543742,11849,496.99965
2024-02-15T05:00:00Z,499.3,502.19,498.8,501.97,1003136,11695,500.787537
2024-02-16T05:00:00Z,501.715,502.85,498.98,499.57,1077734,10356,500.984264
2024-02-20T05:00:00Z,497.735,498.36,494.5,496.745,1354728,12279,496.149154
2024-02-21T05:00:00Z,495.355,497.37,493.57,497.24,879558,8690,495.322389
2024-02-22T05:00:00Z,504.02,508.485,503.02,507.48,1707191,15324,506.67913
2024-02-23T05:00:00Z,509.26,510.1,507.1,507.82,1162330,11848,508.576856
2024-02-26T05:00:00Z,508.29,508.73,505.86,505.86,871019,9768,507.143258
2024-02-27T05:00:00Z,506.7,507.15,504.86,506.95,661238,9674,506.090328
2024-02-28T05:00:00Z,505.355,506.855,504.98,506.13,1070216,10265,505.945362
2024-02-29T05:00:00Z,508.065,509.74,505.405,508.15,1115835,10485,508.004602
2024-03-01T05:00:00Z,508.975,513.27,508.6,512.93,1239371,13950,511.677205
2024-03-04T05:00:00Z,512.19,514.17,512,512.34,1196469,10602,512.744439
2024-03-05T05:00:00Z,510.225,510.7,504.92,507.12,1569486,11822,506.85853
2024-03-06T05:00:00Z,510.64,512.05,508.47,509.73,815242,9433,510.243585
2024-03-07T05:00:00Z,513.14,515.86,512.27,515.12,757973,8943,514.611056
2024-03-08T05:00:00Z,515.51,518.18,511.135,511.72,1006823,9180,513.999052
2024-03-11,510.395,511.83,508.53,511.26,700316,8206,510.514721
2024-03-12,513.43,517.37,510.865,516.77,1093781,10154,515.379252
2024-03-13,517.04,517.26,514.52,515.97,703671,8836,516.248633
2024-03-14,516.96,517.12,511.82,514.86,1294366,12165,513.906806
2024-03-15,510.07,511.665,508.37,509.83,943977,11648,509.784482
2024-03-18,513.26,515.43,512.45,512.9,933941,9890,513.837567
2024-03-19,512.155,515.98,511.16,515.79,698881,9337,513.957344
2024-03-20,515.765,520.565,515.13,520.52,986352,11155,517.805663
2024-03-21,523.49,524.1,521.94,522.08,817329,12586,523.132588
2024-03-22,522.14,522.59,520.98,521.4,736691,11258,521.833956
2024-03-25,519.785,520.93,519.63,519.88,719998,9539,520.388992
2024-03-26,521.14,521.56,518.45,518.72,856545,9308,520.302604
2024-03-27,521.72,523.11,519.485,523.08,872582,9527,520.96525
2024-03-28,523.25,524.6,522.78,523.135,1017125,9999,523.619763
2024-04-01,523.71,524.37,521.005,522.21,714088,8874,522.441662
2024-04-02,518.13,518.965,516.51,518.9,815648,9657,517.893794
2024-04-03,517.705,520.935,517.67,519.54,634103,8370,519.798728
2024-04-04,523.63,523.85,512.76,513.12,1038338,11181,517.880708
2024-04-05,514.07,520.41,514.05,518.54,854635,7526,517.981894
2024-04-08,519.24,520.14,517.95,518.65,475966,6562,518.970579
2024-04-09,520.555,520.675,514.355,519.34,689958,7052,517.028404
2024-04-10,513.43,516.135,512.09,514.195,900552,10302,513.971684
2024-04-11,515.68,519.48,512.13,518.05,769777,8339,516.686385
2024-04-12,514.38,515.75,509.16,510.88,1054092,11492,511.462078
2024-04-15,515.21,515.3,503.595,504.52,1127351,11968,508.750183
2024-04-16,504.81,506.49,502.26,503.41,880401,10975,504.24646
2024-04-17,506.08,506.2,499.12,500.52,833510,9993,502.010218
2024-04-18,501.85,504.1,498.57,499.42,745224,8605,500.865351
2024-04-19,499.44,500.45,493.87,495.185,1039006,9533,496.979368
2024-04-22,497.85,502.36,495.45,499.54,809102,10252,498.885234
2024-04-23,501.86,506.05,501.255,505.5,725640,8686,504.592071
2024-04-24,506.54,507.34,503.135,505.66,547706,6557,505.376046
2024-04-25,499.1,504.25,497.54,503.53,904077,9130,500.70525
2024-04-26,506.42,509.88,505.75,508.195,585586,7806,508.514762
2024-04-29,510.26,510.735,507.34,510.07,452174,5652,509.458309
2024-04-30,508.33,509.52,502.07,502.26,745133,9620,505.828633
2024-05-01,501.38,508.17,499.89,500.11,955301,8768,502.340416
2024-05-02,504.155,505.86,499.6,505.03,523585,6128,503.627361
2024-05-03,511.16,512.54,508.595,511.25,753740,8714,510.911453
2024-05-06,513.775,516.59,513.3,516.54,821251,11145,514.810752
2024-05-07,517.55,518.56,516.47,517.255,860251,9188,517.566292
2024-05-08,515.625,517.69,515.33,517.2,446623,5166,517.026591
2024-05-09,517.435,520.195,516.715,520.16,795874,7214,519.146958
2024-05-10,521.8,522.62,519.67,520.81,696594,8472,521.010335
2024-05-13,522.615,522.615,519.77,520.925,565826,6999,521.103129
2024-05-14,521.185,523.83,520.615,523.275,714836,6851,522.279787
2024-05-15,525.77,530.07,525.22,529.8,869966,8491,528.452649
2024-05-16,529.88,531.445,528.55,528.83,672098,6727,529.932199
2024-05-17,528.93,529.51,527.395,529.51,668182,5921,528.970401
2024-05-20,529.56,531.56,529.17,530.05,722515,6462,530.275164
2024-05-21,529.31,531.5,529.15,531.34,634889,6538,530.550214
2024-05-22,530.71,531.34,527.6,529.8,540069,5143,529.770338
2024-05-23,532.96,533.04,524.78,525.96,837318,6960,528.293127
2024-05-24,527.87,530.24,526.89,529.46,652720,5599,528.926177
2024-05-28,530.32,530.51,527.11,529.88,743236,8020,529.243497
2024-05-29,525.63,527.3,525.435,526.12,746282,6737,526.304217
2024-05-30,524.31,525.2,521.345,522.65,825534,8155,523.413679
2024-05-31,523.63,527.45,518.44,527.335,1409524,7544,523.943444
2024-06-03,529.05,529.15,522.695,527.77,591461,5360,526.818079
2024-06-04,526.545,529.125,524.97,528.35,566637,5715,526.9599
2024-06-05,530.79,534.665,528.84,534.65,842379,8644,532.274001
2024-06-06,534.9,535.405,532.7,534.63,658256,6670,534.328983
2024-06-07,533.3,536.86,532.56,534.01,625522,6463,534.897116
2024-06-10,533.25,535.94,532.615,535.705,837823,6619,534.774286
2024-06-11,534.08,537.01,532.125,537.01,492135,8963,534.646427
2024-06-12,541.625,544.03,540.36,541.28,866073,9219,542.371259
2024-06-13,543.12,543.3,539.71,542.35,632544,8225,541.951625
2024-06-14,540.89,542.79,539.87,542.79,609688,6448,541.575829
2024-06-17,542.075,548.41,541.61,547.05,712017,8030,545.857116
2024-06-18,547.14,548.54,546.755,548.48,566922,9292,547.930135
2024-06-20,549.425,550.11,545.23,547.03,918152,10386,547.461215
2024-06-21,544.36,545.63,543.05,544.09,1055859,9804,544.448497
2024-06-24,544.37,546.94,542.65,542.71,792068,6959,544.655647
2024-06-25,543.77,545.2,542.505,544.775,414830,5109,544.30282
2024-06-26,543.635,546.22,543.21,545.585,341132,4336,544.794282
2024-06-27,545.55,546.805,544.635,546.37,375022,4802,545.784329
2024-06-28,547.105,550.26,543.015,544.11,1011331,8274,546.478026
2024-07-01,545.54,545.87,542.53,545.2,704770,6235,544.755611
2024-07-02,543.74,548.97,543.685,548.97,365169,5532,547.162376
2024-07-03,548.84,551.825,548.83,551.24,557810,6712,550.416806
2024-07-05,551.77,555.045,551.28,554.725,438956,5833,553.752247
2024-07-08,555.35,556.23,554.25,555.245,516316,7778,555.138286
2024-07-09,556.355,557.125,555.54,555.87,403756,5292,556.099075
2024-07-10,557.13,561.665,556.795,561.24,566521,5946,559.48764
2024-07-11,561.43,562.3,555.85,556.42,902603,10385,557.962106
2024-07-12,557.61,563.64,557.17,559.91,672739,7861,560.682646
2024-07-15,562.18,564.755,559.64,561.52,583915,5650,562.03905
2024-07-16,562.96,565.145,562.12,564.83,506481,6629,563.739645
2024-07-17,559.01,560.48,556.62,557.065,982486,10188,558.060354
2024-07-18,558.61,559.5,550.555,552.8,912544,9201,554.574244
2024-07-19,552.375,553.99,547.955,548.94,1017532,9352,549.791473
2024-07-22,552.97,555.26,551.17,554.65,573487,6458,553.617686
2024-07-23,554.685,556.605,553.295,553.69,372009,4133,555.088038
2024-07-24,548.8,549.17,540.445,541.21,1116332,8967,543.636609
2024-07-25,541.32,547.445,537.455,538.39,1014214,11043,541.591299
2024-07-26,542.37,547.18,541.49,544.345,678034,6370,543.818921
2024-07-29,546.17,547.05,542.96,544.91,551816,6362,545.277089
2024-07-30,546.25,547.33,538.54,541.97,744722,9748,542.360912
2024-07-31,549.16,553.43,547.635,550.37,993224,9235,550.552186
2024-08-01,552.59,554.8,539.46,543.18,1145235,10917,544.246073
2024-08-02,535.75,536.92,528.6,532.92,1236956,11702,531.710732
2024-08-05,511.49,523.47,510.305,517.4,1484386,14719,516.908971
2024-08-06,519.56,529.665,517.99,522.07,774935,8764,524.442985
2024-08-07,528.54,531.565,518.06,518.635,769811,7267,523.390843
2024-08-08,523.98,531.29,521.895,530.61,869810,8462,528.694271
2024-08-09,529.815,534.45,528.565,532.92,463391,5238,531.765237
2024-08-12,534.32,535.68,531.04,533.29,512980,5179,533.222512
2024-08-13,536.585,542.28,536.28,541.99,859713,8303,540.044853
2024-08-14,542.95,544.94,540.19,543.78,627760,5216,543.10347
2024-08-15,549.76,553.34,548.915,552.97,1054828,9596,551.672144
2024-08-16,551.36,555.02,551.36,554.22,497168,6423,553.442845
2024-08-19,554.75,559.55,553.92,559.49,632519,7783,557.296514
2024-08-20,559.16,560.815,557.325,558.65,563025,5890,558.818085
2024-08-21,559.765,562.105,558.04,560.64,638108,7003,560.148394
2024-08-22,562.56,563.14,555,556.26,847928,7174,557.809175
2024-08-23,559.59,563.09,557.36,562.09,698159,7055,560.79432
2024-08-26,563.43,563.9,559.06,560.78,712177,9364,561.054464
2024-08-27,559.46,562.04,558.33,561.565,474357,6680,560.903613
2024-08-28,561.195,561.62,555.09,558.35,626457,9851,558.420335
2024-08-29,560.27,563.65,557.21,558.31,673660,6392,560.320397
2024-08-30,560.64,564.19,557.185,563.57,944527,7179,560.682591
2024-09-03,560.475,560.75,549.54,552.16,812721,11072,554.339723
2024-09-04,550.06,554.43,549.47,550.83,857093,13026,551.583387
2024-09-05,551,553.75,547.13,549.44,681939,11541,549.971527
2024-09-06,550.005,551.57,539.465,540.46,1096849,13464,542.647423
2024-09-09,544.68,547.71,542.71,546.44,664187,11028,545.476263
2024-09-10,548.365,549.15,543.47,548.76,819534,10519,547.188753
